Ligand SMILES,Target Name,Ki (nM),pKi
CC(C)(C)[Si](OCC1C=CC(n2ccc(=O)[nH]c2=O)O1)(c1ccccc1)c1ccccc1,dCTP deaminase,1000000000.0,-0.0
CC(C)(C)[Si](C)(C)OCC1OC(n2ccc(=O)[nH]c2=O)CC1F,dCTP deaminase,1000000000.0,-0.0
CC(C)(C)[Si](OCC1OC(n2ccc(=O)[nH]c2=O)CC1F)(c1ccccc1)c1ccccc1,dCTP deaminase,1000000000.0,-0.0
O=c1ccn(C2CC(O)C(CO[Si](c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]1,dCTP deaminase,1000000000.0,-0.0
CC(C)(C)[Si](OCC1OC(n2ccc(=O)[nH]c2=O)CC1O)(c1ccccc1)c1ccccc1,dCTP deaminase,1000000000.0,-0.0
CC(C)[Si](OCC1OC(n2ccc(=O)[nH]c2=O)CC1O)(C(C)C)C(C)C,dCTP deaminase,1000000000.0,-0.0
O=c1ccn(C2CC(O)C(CNCc3ccccc3)O2)c(=O)[nH]1,dCTP deaminase,1000000000.0,-0.0
O=c1ccn(C2CC(O)C(COP(=O)(Oc3ccccc3)Oc3ccccc3)O2)c(=O)[nH]1,Deoxyuridine 5'-triphosphate nucleotidohydrolase,238000.0,3.623423042943488
O=c1ccn(C2C=CC(COC(c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]1,Deoxyuridine 5'-triphosphate nucleotidohydrolase,1900.0,5.721246399047171
O=C(OCC1C=CC(n2ccc(=O)[nH]c2=O)O1)C12CC3CC(CC(C3)C1)C2,Deoxyuridine 5'-triphosphate nucleotidohydrolase,57700.0,4.238824186844268
CCCCCCCCCCCCCCCC(=O)OCC1C=CC(n2ccc(=O)[nH]c2=O)O1,Deoxyuridine 5'-triphosphate nucleotidohydrolase,255700.0,3.5922692719736644
CC(C)(C)[Si](OCC1C=CC(n2ccc(=O)[nH]c2=O)O1)(c1ccccc1)c1ccccc1,Deoxyuridine 5'-triphosphate nucleotidohydrolase,1160.0,5.935542010773082
CC(C)(C)[Si](C)(C)OCC1OC(n2ccc(=O)[nH]c2=O)CC1F,Deoxyuridine 5'-triphosphate nucleotidohydrolase,6280.0,5.2020403562628035
CC(C)(C)[Si](OCC1OC(n2ccc(=O)[nH]c2=O)CC1F)(c1ccccc1)c1ccccc1,Deoxyuridine 5'-triphosphate nucleotidohydrolase,89390.0,4.048711062722328
O=c1ccn(C2CC(O)C(CO[Si](c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]1,Deoxyuridine 5'-triphosphate nucleotidohydrolase,2800.0,5.552841968657781
CC(C)(C)[Si](OCC1OC(n2ccc(=O)[nH]c2=O)CC1O)(c1ccccc1)c1ccccc1,Deoxyuridine 5'-triphosphate nucleotidohydrolase,4200.0,5.376750709602099
CC(C)[Si](OCC1OC(n2ccc(=O)[nH]c2=O)CC1O)(C(C)C)C(C)C,Deoxyuridine 5'-triphosphate nucleotidohydrolase,227100.0,3.6437828657802647
O=c1ccn(C2CC(O)C(CNCc3ccccc3)O2)c(=O)[nH]1,Deoxyuridine 5'-triphosphate nucleotidohydrolase,110700.0,3.955852379121277
CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,Tryptophanase,48000000.0,1.3187587626244128
CCOC(=O)C([NH3+])Cc1c[nH]c2ccccc12,Tryptophanase,52000000.0,1.2839966563652008
O=C(O)C(Cc1c[nH]c2ccccc12)=Nc1cc(O)c(Sc2ccccc2)cc1O,Tryptophanase,101000000.0,0.9956786262173574
NC(Cc1ccc2C(=O)c3ccccc3C(=O)c2c1)C(O)=O,Tryptophanase,174000000.0,0.7594507517174003
Cn1c2ccccc2c(OCc2cn(CC[N+]3CCCC3)nn2)cc1=O |^1:16|,Neuronal acetylcholine receptor subunit alpha-4,20000.0,4.698970004336019
Cn1nncc1COc1cc(=O)n(C)c2ccccc12,Neuronal acetylcholine receptor subunit alpha-4,30000.0,4.522878745280337
Cn1c2ccccc2c(OCc2cn(CC[N+]3(C)CCCCC3)nn2)cc1=O,Neuronal acetylcholine receptor subunit alpha-4,12000.0,4.920818753952375
Cn1c2ccccc2c(OCc2cn(CC[N+]34CCC(CC3)CC4)nn2)cc1=O,Neuronal acetylcholine receptor subunit alpha-4,8000.0,5.096910013008056
O=c1cc(OCc2cnnn2CC[N+]23CCC(CC2)CC3)c2ccccc2[nH]1,Neuronal acetylcholine receptor subunit alpha-4,30000.0,4.522878745280337
Cn1c2ccccc2c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)cc1=O |TLB:13:16:20.19:23|,Neuronal acetylcholine receptor subunit alpha-4,4000.0,5.3979400086720375
CN1CC=C(OCc2cnnn2C2CC3CCC(C2)[N+]3(C)C)c2ccccc21,Neuronal acetylcholine receptor subunit alpha-4,23000.0,4.638272163982407
Cn1c2ccccc2c(OCc2cn(CCC[N+]3(C)CCCC3)nn2)cc1=O,Neuronal acetylcholine receptor subunit alpha-4,18000.0,4.7447274948966935
Cn1c2ccccc2c(OCc2cnnn2CCC[N+]2(C)CCCC2)cc1=O,Neuronal acetylcholine receptor subunit alpha-4,40000.0,4.3979400086720375
C[N+](C)(C)CCn1cc(COc2cc([O])nc3ccccc23)nn1 |^1:14|,Neuronal acetylcholine receptor subunit alpha-4,14000.0,4.853871964321762
Cn1c2ccccc2c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)cc1=O |TLB:13:16:20.19:23|,5-hydroxytryptamine receptor 3A,34000.0,4.468521082957745
CN1CC=C(OCc2cnnn2C2CC3CCC(C2)[N+]3(C)C)c2ccccc21,5-hydroxytryptamine receptor 3A,900.0,6.045757490560675
Cn1nncc1COc1cc(=O)n(C)c2ccccc12,Acetylcholine-binding protein,60.0,7.221848749616356
CCC[N+](C)(C)CCn1nncc1COc1cc(=O)n(C)c2ccccc12,Acetylcholine-binding protein,40.0,7.3979400086720375
O=c1cc(OCc2cnnn2CC[N+]23CCC(CC2)CC3)c2ccccc2[nH]1,Acetylcholine-binding protein,24.0,7.619788758288394
CN1CC=C(OCc2cnnn2C2CC3CCC(C2)[N+]3(C)C)c2ccccc21,Acetylcholine-binding protein,2.0,8.698970004336019
Cn1c2ccccc2c(OCc2cnnn2CCC[N+]2(C)CCCC2)cc1=O,Acetylcholine-binding protein,600.0,6.221848749616356
Cn1nncc1COc1cc(=O)n(C)c2ccccc12,Soluble acetylcholine receptor,1400.0,5.853871964321762
CCC[N+](C)(C)CCn1nncc1COc1cc(=O)n(C)c2ccccc12,Soluble acetylcholine receptor,800.0,6.096910013008056
O=c1cc(OCc2cnnn2CC[N+]23CCC(CC2)CC3)c2ccccc2[nH]1,Soluble acetylcholine receptor,250.0,6.6020599913279625
CN1CC=C(OCc2cnnn2C2CC3CCC(C2)[N+]3(C)C)c2ccccc21,Soluble acetylcholine receptor,300.0,6.522878745280337
Cn1c2ccccc2c(OCc2cnnn2CCC[N+]2(C)CCCC2)cc1=O,Soluble acetylcholine receptor,1400.0,5.853871964321762
Cn1nncc1COc1cc(=O)n(C)c2ccccc12,Soluble acetylcholine receptor,170.0,6.769551078621726
CCC[N+](C)(C)CCn1nncc1COc1cc(=O)n(C)c2ccccc12,Soluble acetylcholine receptor,210.0,6.6777807052660805
O=c1cc(OCc2cnnn2CC[N+]23CCC(CC2)CC3)c2ccccc2[nH]1,Soluble acetylcholine receptor,290.0,6.5376020021010435
CN1CC=C(OCc2cnnn2C2CC3CCC(C2)[N+]3(C)C)c2ccccc21,Soluble acetylcholine receptor,100.0,7.0
Cn1c2ccccc2c(OCc2cnnn2CCC[N+]2(C)CCCC2)cc1=O,Soluble acetylcholine receptor,800.0,6.096910013008056
COc1cc(C=O)ccc1OCc1cn(nn1)[C@H]1C[C@@H]2CC[C@H](C1)[N+]2(C)C |TLB:14:17:24:20.21|,Neuronal acetylcholine receptor subunit alpha-4,6000.0,5.221848749616356
Cc1cc(ccc1OCc1cn(nn1)[C@H]1C[C@@H]2CC[C@H](C1)[N+]2(C)C)[N+]([O-])=O |TLB:11:14:21:17.18|,Neuronal acetylcholine receptor subunit alpha-4,14000.0,4.853871964321762
COc1ccc(C=O)c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)c1 |TLB:13:16:19.20:23|,Neuronal acetylcholine receptor subunit alpha-4,7000.0,5.154901959985743
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CSc2nc3ccccc3s2)nn1 |THB:10:8:1:5.4|,Neuronal acetylcholine receptor subunit alpha-4,3000.0,5.522878745280337
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F |THB:10:8:1:4.5|,Neuronal acetylcholine receptor subunit alpha-4,5000.0,5.301029995663981
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2C2CCCC2)nn1 |THB:10:8:1:5.4|,Neuronal acetylcholine receptor subunit alpha-4,4000.0,5.3979400086720375
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)C(O)(c1ccccc1)C(F)(F)F |THB:10:8:4.5:1|,Neuronal acetylcholine receptor subunit alpha-4,22000.0,4.657577319177793
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)C1(O)c2ccccc2-c2ccccc12 |THB:10:8:4.5:1|,Neuronal acetylcholine receptor subunit alpha-4,15000.0,4.823908740944319
Cc1cc(C)nc(SCCCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)n1 |TLB:13:16:19.20:23|,Neuronal acetylcholine receptor subunit alpha-4,27100.0,4.567030709125595
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(=O)N2c3ccccc3CCc3ccccc23)nn1 |THB:10:8:4.5:1|,Neuronal acetylcholine receptor subunit alpha-4,30000.0,4.522878745280337
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F |THB:10:8:1:4.5|,5-hydroxytryptamine receptor 3A,8000.0,5.096910013008056
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(=O)c2ccco2)nn1 |THB:10:8:4.5:1|,Acetylcholine-binding protein,400.0,6.3979400086720375
COc1ccc(C=O)c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)c1 |TLB:13:16:19.20:23|,Acetylcholine-binding protein,20.0,7.698970004336019
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2-c2ccno2)nn1 |THB:10:8:1:5.4|,Acetylcholine-binding protein,50.0,7.301029995663981
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CSc2nc3ccccc3s2)nn1 |THB:10:8:1:5.4|,Acetylcholine-binding protein,4.0,8.397940008672037
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F |THB:10:8:1:4.5|,Acetylcholine-binding protein,130.0,6.886056647693163
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2C2CCCC2)nn1 |THB:10:8:1:5.4|,Acetylcholine-binding protein,70.0,7.154901959985743
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)C(O)(c1ccccc1)C(F)(F)F |THB:10:8:4.5:1|,Acetylcholine-binding protein,120.0,6.920818753952375
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)C1(O)c2ccccc2-c2ccccc12 |THB:10:8:4.5:1|,Acetylcholine-binding protein,50.0,7.301029995663981
Cc1cc(C)nc(SCCCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)n1 |TLB:13:16:19.20:23|,Acetylcholine-binding protein,40.0,7.3979400086720375
CC(=O)c1c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)ccc2ccccc12 |TLB:9:12:15.16:19|,Acetylcholine-binding protein,160.0,6.795880017344075
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(=O)N2c3ccccc3CCc3ccccc23)nn1 |THB:10:8:4.5:1|,Acetylcholine-binding protein,500.0,6.301029995663981
CC(=O)NCc1cn(nn1)[C@H]1C[C@@H]2CC[C@H](C1)[N+]2(C)C |TLB:7:10:13.14:17|,Soluble acetylcholine receptor,800.0,6.096910013008056
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(=O)c2ccco2)nn1 |THB:10:8:4.5:1|,Soluble acetylcholine receptor,600.0,6.221848749616356
COc1ccc(C=O)c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)c1 |TLB:13:16:19.20:23|,Soluble acetylcholine receptor,110.0,6.958607314841775
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2-c2ccno2)nn1 |THB:10:8:1:5.4|,Soluble acetylcholine receptor,140.0,6.853871964321762
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CSc2nc3ccccc3s2)nn1 |THB:10:8:1:5.4|,Soluble acetylcholine receptor,13.0,7.886056647693163
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNS(=O)(=O)c2ccc(cc2)[N+]([O-])=O)nn1 |THB:10:8:4.5:1|,Soluble acetylcholine receptor,620.0,6.2076083105017466
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F |THB:10:8:1:4.5|,Soluble acetylcholine receptor,110.0,6.958607314841775
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2C2CCCC2)nn1 |THB:10:8:1:5.4|,Soluble acetylcholine receptor,260.0,6.585026652029182
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)C(O)(c1ccccc1)C(F)(F)F |THB:10:8:4.5:1|,Soluble acetylcholine receptor,800.0,6.096910013008056
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)C1(O)c2ccccc2-c2ccccc12 |THB:10:8:4.5:1|,Soluble acetylcholine receptor,400.0,6.3979400086720375
Cc1cc(C)nc(SCCCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)n1 |TLB:13:16:19.20:23|,Soluble acetylcholine receptor,18.0,7.7447274948966935
CC(=O)c1c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)ccc2ccccc12 |TLB:9:12:15.16:19|,Soluble acetylcholine receptor,200.0,6.698970004336019
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(=O)N2c3ccccc3CCc3ccccc23)nn1 |THB:10:8:4.5:1|,Soluble acetylcholine receptor,420.0,6.376750709602099
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(=O)c2ccco2)nn1 |THB:10:8:4.5:1|,Soluble acetylcholine receptor,1000.0,6.0
COc1ccc(C=O)c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)c1 |TLB:13:16:19.20:23|,Soluble acetylcholine receptor,120.0,6.920818753952375
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2-c2ccno2)nn1 |THB:10:8:1:5.4|,Soluble acetylcholine receptor,170.0,6.769551078621726
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CSc2nc3ccccc3s2)nn1 |THB:10:8:1:5.4|,Soluble acetylcholine receptor,13.0,7.886056647693163
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNS(=O)(=O)c2ccc(cc2)[N+]([O-])=O)nn1 |THB:10:8:4.5:1|,Soluble acetylcholine receptor,800.0,6.096910013008056
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F |THB:10:8:1:4.5|,Soluble acetylcholine receptor,300.0,6.522878745280337
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2C2CCCC2)nn1 |THB:10:8:1:5.4|,Soluble acetylcholine receptor,270.0,6.568636235841013
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)C1(O)c2ccccc2-c2ccccc12 |THB:10:8:4.5:1|,Soluble acetylcholine receptor,600.0,6.221848749616356
Cc1cc(C)nc(SCCCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)n1 |TLB:13:16:19.20:23|,Soluble acetylcholine receptor,30.0,7.522878745280337
CC(=O)c1c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)ccc2ccccc12 |TLB:9:12:15.16:19|,Soluble acetylcholine receptor,300.0,6.522878745280337
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(=O)N2c3ccccc3CCc3ccccc23)nn1 |THB:10:8:4.5:1|,Soluble acetylcholine receptor,1000.0,6.0
CC(=O)NCc1cn(nn1)[C@H]1C[C@@H]2CC[C@H](C1)[N+]2(C)C |TLB:7:10:13.14:17|,Soluble acetylcholine receptor,900.0,6.045757490560675
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)C1(O)CCCCC1 |THB:10:8:4.5:1|,Soluble acetylcholine receptor,50.0,7.301029995663981
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(=O)c2ccco2)nn1 |THB:10:8:4.5:1|,Soluble acetylcholine receptor,700.0,6.154901959985743
COc1ccc(C=O)c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)c1 |TLB:13:16:19.20:23|,Soluble acetylcholine receptor,80.0,7.096910013008056
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2-c2ccno2)nn1 |THB:10:8:1:5.4|,Soluble acetylcholine receptor,96.0,7.017728766960431
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CSc2nc3ccccc3s2)nn1 |THB:10:8:1:5.4|,Soluble acetylcholine receptor,8.0,8.096910013008056
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNS(=O)(=O)c2ccc(cc2)[N+]([O-])=O)nn1 |THB:10:8:4.5:1|,Soluble acetylcholine receptor,600.0,6.221848749616356
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F |THB:10:8:1:4.5|,Soluble acetylcholine receptor,400.0,6.3979400086720375
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2C2CCCC2)nn1 |THB:10:8:1:5.4|,Soluble acetylcholine receptor,440.0,6.356547323513812
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)C(O)(c1ccccc1)C(F)(F)F |THB:10:8:4.5:1|,Soluble acetylcholine receptor,60.0,7.221848749616356
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)C1(O)c2ccccc2-c2ccccc12 |THB:10:8:4.5:1|,Soluble acetylcholine receptor,120.0,6.920818753952375
Cc1cc(C)nc(SCCCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)n1 |TLB:13:16:19.20:23|,Soluble acetylcholine receptor,400.0,6.3979400086720375
CC(=O)c1c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)[N+]3(C)C)ccc2ccccc12 |TLB:9:12:15.16:19|,Soluble acetylcholine receptor,900.0,6.045757490560675
C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(=O)N2c3ccccc3CCc3ccccc23)nn1 |THB:10:8:4.5:1|,Soluble acetylcholine receptor,2000.0,5.698970004336019
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2cc(=O)n(C)c3ccccc23)nn1 |THB:9:7:4.3:1|,Neuronal acetylcholine receptor subunit alpha-4,14000.0,4.853871964321762
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(C)=O)nn1 |THB:9:7:3.4:1|,Neuronal acetylcholine receptor subunit alpha-4,18000.0,4.7447274948966935
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(=O)c2ccco2)nn1 |THB:9:7:3.4:1|,Neuronal acetylcholine receptor subunit alpha-4,20000.0,4.698970004336019
COc1ccc(C=O)c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)N3C)c1 |TLB:13:16:20.19:23|,Neuronal acetylcholine receptor subunit alpha-4,5000.0,5.301029995663981
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CSc2nc3ccccc3s2)nn1 |THB:9:7:1:4.3|,Neuronal acetylcholine receptor subunit alpha-4,32000.0,4.494850021680094
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2C2CCCC2)nn1 |THB:9:7:1:3.4|,Neuronal acetylcholine receptor subunit alpha-4,12000.0,4.920818753952375
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccc3ccccc3c2C(C)=O)nn1 |THB:9:7:3.4:1|,Neuronal acetylcholine receptor subunit alpha-4,12000.0,4.920818753952375
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2cc(=O)n(C)c3ccccc23)nn1 |THB:9:7:4.3:1|,5-hydroxytryptamine receptor 3A,15000.0,4.823908740944319
COc1ccc(C=O)c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)N3C)c1 |TLB:13:16:20.19:23|,5-hydroxytryptamine receptor 3A,5000.0,5.301029995663981
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CSc2nc3ccccc3s2)nn1 |THB:9:7:1:4.3|,5-hydroxytryptamine receptor 3A,32000.0,4.494850021680094
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2C2CCCC2)nn1 |THB:9:7:1:3.4|,5-hydroxytryptamine receptor 3A,12000.0,4.920818753952375
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccc3ccccc3c2C(C)=O)nn1 |THB:9:7:3.4:1|,5-hydroxytryptamine receptor 3A,12000.0,4.920818753952375
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2cc(=O)n(C)c3ccccc23)nn1 |THB:9:7:4.3:1|,Acetylcholine-binding protein,1.3,8.886056647693163
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(C)=O)nn1 |THB:9:7:3.4:1|,Acetylcholine-binding protein,900.0,6.045757490560675
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(=O)c2ccco2)nn1 |THB:9:7:3.4:1|,Acetylcholine-binding protein,210.0,6.6777807052660805
COc1ccc(C=O)c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)N3C)c1 |TLB:13:16:20.19:23|,Acetylcholine-binding protein,26.0,7.585026652029182
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2-c2ccno2)nn1 |THB:9:7:1:4.3|,Acetylcholine-binding protein,25.0,7.6020599913279625
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CSc2nc3ccccc3s2)nn1 |THB:9:7:1:4.3|,Acetylcholine-binding protein,40.0,7.3979400086720375
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F |THB:9:7:1:4.3|,Acetylcholine-binding protein,600.0,6.221848749616356
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2C2CCCC2)nn1 |THB:9:7:1:3.4|,Acetylcholine-binding protein,30.0,7.522878745280337
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)C1(O)c2ccccc2-c2ccccc12 |THB:9:7:3.4:1|,Acetylcholine-binding protein,500.0,6.301029995663981
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CCCSc2nc(C)cc(C)n2)nn1 |THB:9:7:3.4:1|,Acetylcholine-binding protein,300.0,6.522878745280337
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccc3ccccc3c2C(C)=O)nn1 |THB:9:7:3.4:1|,Acetylcholine-binding protein,141.0,6.85078088734462
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2cc(=O)n(C)c3ccccc23)nn1 |THB:9:7:4.3:1|,Soluble acetylcholine receptor,109.0,6.962573502059376
COc1ccc(C=O)c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)N3C)c1 |TLB:13:16:20.19:23|,Soluble acetylcholine receptor,1200.0,5.920818753952375
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2-c2ccno2)nn1 |THB:9:7:1:4.3|,Soluble acetylcholine receptor,500.0,6.301029995663981
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CSc2nc3ccccc3s2)nn1 |THB:9:7:1:4.3|,Soluble acetylcholine receptor,240.0,6.619788758288394
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F |THB:9:7:1:4.3|,Soluble acetylcholine receptor,1100.0,5.958607314841775
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2C2CCCC2)nn1 |THB:9:7:1:3.4|,Soluble acetylcholine receptor,900.0,6.045757490560675
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(nn1)C1(O)c2ccccc2-c2ccccc12 |THB:9:7:3.4:1|,Soluble acetylcholine receptor,2000.0,5.698970004336019
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CCCSc2nc(C)cc(C)n2)nn1 |THB:9:7:3.4:1|,Soluble acetylcholine receptor,360.0,6.443697499232712
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccc3ccccc3c2C(C)=O)nn1 |THB:9:7:3.4:1|,Soluble acetylcholine receptor,800.0,6.096910013008056
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(=O)N2c3ccccc3CCc3ccccc23)nn1 |THB:9:7:3.4:1|,Soluble acetylcholine receptor,1300.0,5.886056647693163
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2cc(=O)n(C)c3ccccc23)nn1 |THB:9:7:4.3:1|,Soluble acetylcholine receptor,16.0,7.795880017344075
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CNC(=O)c2ccco2)nn1 |THB:9:7:3.4:1|,Soluble acetylcholine receptor,1400.0,5.853871964321762
COc1ccc(C=O)c(OCc2cn(nn2)[C@H]2C[C@@H]3CC[C@H](C2)N3C)c1 |TLB:13:16:20.19:23|,Soluble acetylcholine receptor,390.0,6.4089353929735005
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(COc2ccccc2-c2ccno2)nn1 |THB:9:7:1:4.3|,Soluble acetylcholine receptor,300.0,6.522878745280337
CN1[C@H]2CC[C@@H]1C[C@H](C2)n1cc(CSc2nc3ccccc3s2)nn1 |THB:9:7:1:4.3|,Soluble acetylcholine receptor,140.0,6.853871964321762
